order_id,customer_id,product_id,product_name,category,quantity,unit_price,total_amount,country,payment_method,order_status,order_timestamp
ORD-105960,CUST-11357,PROD-1059,Kitchen Scale,Home,2,173.29,346.58,Canada,Credit Card,Completed,2026-06-14 10:40:21
ORD-103827,CUST-10823,PROD-1088,Kitchen Scale,Home,1,167.26,167.26,Australia,PayPal,Cancelled,2026-06-14 10:50:03
ORD-106431,CUST-11952,PROD-1031,Kafka in Action,Books,2,31.4,62.8,Mexico,Credit Card,Completed,2026-06-14 11:02:07
ORD-107869,CUST-10795,PROD-1019,USB-C Hub,Electronics,1,681.07,681.07,Mexico,Debit Card,Completed,2026-06-14 12:33:00
ORD-109474,CUST-10715,PROD-1084,Data Engineering Guide,Books,1,17.14,17.14,United States,Debit Card,Processing,2026-06-14 12:44:00
ORD-105012,CUST-11705,PROD-1048,Running Shoes,Apparel,1,199.77,199.77,United Kingdom,Credit Card,Completed,2026-06-14 14:21:26
ORD-109989,CUST-11998,PROD-1003,Sports Bottle,Sports,1,86.67,86.67,United States,Credit Card,Completed,2026-06-14 15:27:31
ORD-106619,CUST-10528,PROD-1108,Training Gloves,Sports,1,237.64,237.64,Mexico,PayPal,Completed,2026-06-14 15:39:58
ORD-103839,CUST-11812,PROD-1062,T-Shirt,Apparel,1,45.95,45.95,United States,Credit Card,Completed,2026-06-14 16:42:08
ORD-103026,CUST-12449,PROD-1131,Cloud Computing Basics,Books,1,46.51,46.51,Germany,Credit Card,Completed,2026-06-14 17:27:57
ORD-108739,CUST-10143,PROD-1149,T-Shirt,Apparel,1,72.48,72.48,United States,Bank Transfer,Completed,2026-06-14 17:58:08
ORD-104285,CUST-10572,PROD-1020,Jacket,Apparel,1,139.11,139.11,United States,Digital Wallet,Shipped,2026-06-14 18:05:24
ORD-106988,CUST-11912,PROD-1121,USB-C Hub,Electronics,1,481.36,481.36,Brazil,Debit Card,Completed,2026-06-14 19:25:25
ORD-105929,CUST-12293,PROD-1005,SQL Mastery,Books,1,41.92,41.92,United States,Credit Card,Completed,2026-06-14 19:39:15
ORD-107968,CUST-10611,PROD-1056,Air Fryer,Home,2,244.26,488.52,Mexico,Bank Transfer,Cancelled,2026-06-14 20:22:55
ORD-100462,CUST-10361,PROD-1095,Yoga Mat,Sports,1,189.36,189.36,United States,PayPal,Shipped,2026-06-14 22:29:41
ORD-103370,CUST-11735,PROD-1004,Mechanical Keyboard,Electronics,4,665.38,2661.52,Mexico,Debit Card,Cancelled,2026-06-14 23:12:03
ORD-101373,CUST-10198,PROD-1092,Coffee Maker,Home,2,262.83,525.66,Canada,Bank Transfer,Cancelled,2026-06-14 23:27:09
ORD-102829,CUST-11382,PROD-1028,Mechanical Keyboard,Electronics,1,648.92,648.92,United States,Bank Transfer,Completed,2026-06-14 23:42:56
ORD-102091,CUST-11827,PROD-1069,SQL Mastery,Books,1,13.18,13.18,Brazil,Credit Card,Completed,2026-06-15 00:01:54
ORD-106647,CUST-10836,PROD-1099,Cloud Computing Basics,Books,2,77.15,154.3,Australia,Credit Card,Cancelled,2026-06-15 00:04:27
ORD-105123,CUST-11054,PROD-1098,Coffee Maker,Home,1,332.25,332.25,Mexico,Digital Wallet,Shipped,2026-06-15 00:19:05
ORD-109021,CUST-10615,PROD-1022,Yoga Mat,Sports,3,77.84,233.52,Spain,Debit Card,Completed,2026-06-15 00:38:11
ORD-103807,CUST-11137,PROD-1134,Air Fryer,Home,1,391.12,391.12,United States,PayPal,Completed,2026-06-15 00:48:16
ORD-106217,CUST-11010,PROD-1021,Desk Lamp,Home,1,307.1,307.1,United States,Credit Card,Completed,2026-06-15 01:13:00
ORD-109135,CUST-12203,PROD-1102,Hoodie,Apparel,1,149.6,149.6,United States,Debit Card,Processing,2026-06-15 01:26:12
ORD-103452,CUST-10057,PROD-1059,Running Shoes,Apparel,4,203.35,813.4,Spain,Debit Card,Completed,2026-06-15 01:30:48
ORD-100403,CUST-10544,PROD-1058,Yoga Mat,Sports,2,166.76,333.52,United States,Credit Card,Completed,2026-06-15 01:49:21
ORD-108815,CUST-10156,PROD-1137,Training Gloves,Sports,2,35.42,70.84,United States,Debit Card,Completed,2026-06-15 02:47:33
ORD-109690,CUST-10102,PROD-1013,SQL Mastery,Books,1,46.02,46.02,United Kingdom,Debit Card,Cancelled,2026-06-15 04:11:38
ORD-105859,CUST-11966,PROD-1082,Jacket,Apparel,1,178.55,178.55,United Kingdom,Bank Transfer,Completed,2026-06-15 04:37:34
ORD-108914,CUST-12471,PROD-1045,Bluetooth Speaker,Electronics,1,319.27,319.27,Spain,PayPal,Shipped,2026-06-15 05:57:51
ORD-108109,CUST-10956,PROD-1038,Yoga Mat,Sports,1,197.17,197.17,United Kingdom,Debit Card,Processing,2026-06-15 06:15:01
ORD-104020,CUST-10326,PROD-1014,Air Fryer,Home,2,368.56,737.12,Canada,Credit Card,Completed,2026-06-15 06:25:29
ORD-103929,CUST-11659,PROD-1109,Wireless Headphones,Electronics,1,883.34,883.34,United States,Credit Card,Cancelled,2026-06-15 07:18:40
ORD-100329,CUST-10447,PROD-1022,Bluetooth Speaker,Electronics,3,458.5,1375.5,Spain,Credit Card,Completed,2026-06-15 07:47:18
ORD-105680,CUST-10676,PROD-1023,Smart Watch,Electronics,1,264.8,264.8,Mexico,Debit Card,Completed,2026-06-15 07:49:17
ORD-104568,CUST-12037,PROD-1111,USB-C Hub,Electronics,1,411.06,411.06,United States,PayPal,Completed,2026-06-15 09:04:30
ORD-109383,CUST-10405,PROD-1030,Kitchen Scale,Home,1,302.76,302.76,Mexico,Credit Card,Completed,2026-06-15 11:04:25
ORD-101146,CUST-10623,PROD-1035,Training Gloves,Sports,2,154.46,308.92,Brazil,Debit Card,Cancelled,2026-06-15 11:38:41
ORD-105968,CUST-10767,PROD-1083,Kafka in Action,Books,2,28.96,57.92,Canada,Debit Card,Processing,2026-06-15 11:42:44
ORD-104833,CUST-11634,PROD-1111,Wireless Headphones,Electronics,1,627.17,627.17,United States,PayPal,Completed,2026-06-15 11:53:56
ORD-105338,CUST-10807,PROD-1066,Kafka in Action,Books,1,49.31,49.31,Mexico,Bank Transfer,Cancelled,2026-06-15 12:02:45
ORD-103108,CUST-10836,PROD-1046,Jacket,Apparel,1,206.39,206.39,Mexico,PayPal,Completed,2026-06-15 12:20:45
ORD-107306,CUST-10822,PROD-1080,Training Gloves,Sports,1,151.33,151.33,United States,PayPal,Completed,2026-06-15 13:33:34
ORD-109950,CUST-11636,PROD-1098,T-Shirt,Apparel,2,173.67,347.34,Spain,Digital Wallet,Completed,2026-06-15 14:01:00
ORD-103314,CUST-11719,PROD-1098,Smart Watch,Electronics,3,166.97,500.91,Mexico,Debit Card,Completed,2026-06-15 14:45:49
ORD-103299,CUST-11206,PROD-1143,Sports Bottle,Sports,3,60.66,181.98,Mexico,PayPal,Completed,2026-06-15 14:50:44
ORD-108306,CUST-11252,PROD-1033,Smart Watch,Electronics,1,188.24,188.24,United Kingdom,PayPal,Processing,2026-06-15 15:14:38
ORD-101200,CUST-11591,PROD-1091,Dumbbell Set,Sports,1,290.06,290.06,Mexico,Bank Transfer,Processing,2026-06-15 16:30:00
ORD-105207,CUST-10232,PROD-1045,Air Fryer,Home,1,427.88,427.88,Mexico,Debit Card,Completed,2026-06-15 16:38:07
ORD-107773,CUST-10612,PROD-1106,Desk Lamp,Home,4,189.11,756.44,Mexico,PayPal,Shipped,2026-06-15 17:58:05
ORD-106376,CUST-11698,PROD-1148,Sports Bottle,Sports,2,125.79,251.58,Spain,PayPal,Cancelled,2026-06-15 18:32:51
ORD-104054,CUST-12173,PROD-1118,Yoga Mat,Sports,1,100.62,100.62,United States,Debit Card,Completed,2026-06-15 18:57:24
ORD-102065,CUST-10292,PROD-1126,Dumbbell Set,Sports,2,278.35,556.7,Canada,Credit Card,Completed,2026-06-15 20:54:54
ORD-100763,CUST-10433,PROD-1005,Dumbbell Set,Sports,2,198.32,396.64,Canada,Credit Card,Completed,2026-06-15 21:21:04
ORD-105448,CUST-10854,PROD-1022,Running Shoes,Apparel,2,146.4,292.8,United States,Debit Card,Processing,2026-06-15 21:48:01
ORD-104019,CUST-10023,PROD-1067,Bluetooth Speaker,Electronics,2,64.28,128.56,Mexico,Credit Card,Processing,2026-06-15 22:02:37
ORD-102661,CUST-11700,PROD-1001,Python Handbook,Books,1,63.46,63.46,Canada,Debit Card,Completed,2026-06-15 22:05:23
ORD-103209,CUST-12424,PROD-1142,T-Shirt,Apparel,1,211.14,211.14,United States,Debit Card,Shipped,2026-06-15 22:15:44
ORD-100172,CUST-10982,PROD-1012,T-Shirt,Apparel,1,110,110,Brazil,PayPal,Completed,2026-06-15 23:28:01
ORD-106795,CUST-11665,PROD-1100,Vacuum Cleaner,Home,1,441.95,441.95,United Kingdom,Digital Wallet,Completed,2026-06-15 23:28:47
ORD-104207,CUST-11838,PROD-1030,Jacket,Apparel,1,190.25,190.25,United States,Credit Card,Completed,2026-06-15 23:34:12
ORD-108214,CUST-12422,PROD-1087,Desk Lamp,Home,4,278.26,1113.04,Australia,Credit Card,Completed,2026-06-15 23:39:09
ORD-106878,CUST-10471,PROD-1087,Sports Bottle,Sports,2,219.79,439.58,Mexico,Bank Transfer,Completed,2026-06-15 23:53:49
ORD-104046,CUST-11277,PROD-1088,Coffee Maker,Home,1,433.77,433.77,Mexico,Credit Card,Completed,2026-06-16 00:13:30
ORD-106413,CUST-11381,PROD-1095,Vacuum Cleaner,Home,4,100.66,402.64,Spain,Debit Card,Completed,2026-06-16 00:33:06
ORD-105537,CUST-11265,PROD-1026,Yoga Mat,Sports,1,144.8,144.8,Mexico,Credit Card,Shipped,2026-06-16 00:33:19
ORD-100444,CUST-12127,PROD-1077,Sports Bottle,Sports,1,271.91,271.91,United Kingdom,Credit Card,Completed,2026-06-16 00:52:05
ORD-103243,CUST-10644,PROD-1140,Jacket,Apparel,3,158.08,474.24,United Kingdom,Credit Card,Completed,2026-06-16 02:22:28
ORD-102249,CUST-10518,PROD-1093,USB-C Hub,Electronics,1,223.98,223.98,United Kingdom,PayPal,Processing,2026-06-16 03:27:40
ORD-100868,CUST-11697,PROD-1105,Yoga Mat,Sports,3,156.16,468.48,United States,PayPal,Cancelled,2026-06-16 04:20:46
ORD-104219,CUST-10374,PROD-1069,USB-C Hub,Electronics,1,278.32,278.32,Brazil,PayPal,Completed,2026-06-16 04:53:06
ORD-105897,CUST-10215,PROD-1127,Air Fryer,Home,1,280.21,280.21,Mexico,Debit Card,Cancelled,2026-06-16 04:54:55
ORD-100491,CUST-11180,PROD-1010,Running Shoes,Apparel,2,43.07,86.14,Mexico,Debit Card,Completed,2026-06-16 05:10:37
ORD-107844,CUST-10088,PROD-1122,Yoga Mat,Sports,4,39.6,158.4,Mexico,Digital Wallet,Completed,2026-06-16 06:17:21
ORD-107788,CUST-10334,PROD-1142,USB-C Hub,Electronics,2,862.02,1724.04,Mexico,Debit Card,Completed,2026-06-16 06:50:04
ORD-101777,CUST-11962,PROD-1084,Kitchen Scale,Home,2,430.54,861.08,Mexico,Debit Card,Completed,2026-06-16 08:09:32
ORD-105973,CUST-10798,PROD-1082,Training Gloves,Sports,3,56.28,168.84,Germany,PayPal,Shipped,2026-06-16 08:57:02
ORD-106233,CUST-10620,PROD-1020,Bluetooth Speaker,Electronics,2,365.94,731.88,United States,Debit Card,Processing,2026-06-16 09:10:54
ORD-101986,CUST-11092,PROD-1069,Sports Bottle,Sports,1,196.22,196.22,Mexico,Credit Card,Completed,2026-06-16 09:29:17
ORD-101258,CUST-11934,PROD-1109,Wireless Headphones,Electronics,2,453.89,907.78,Germany,Credit Card,Completed,2026-06-16 10:57:23
ORD-104043,CUST-11666,PROD-1063,Jeans,Apparel,1,172.43,172.43,Germany,Credit Card,Processing,2026-06-16 11:00:15
ORD-107661,CUST-12071,PROD-1144,T-Shirt,Apparel,4,31.29,125.16,United States,Credit Card,Completed,2026-06-16 11:35:16
ORD-109184,CUST-10502,PROD-1088,Sports Bottle,Sports,1,61.41,61.41,Spain,Bank Transfer,Completed,2026-06-16 11:48:18
ORD-101089,CUST-12484,PROD-1057,USB-C Hub,Electronics,1,672.74,672.74,Australia,PayPal,Completed,2026-06-16 12:27:13
ORD-109464,CUST-12366,PROD-1107,Dumbbell Set,Sports,5,99.64,498.2,United States,PayPal,Completed,2026-06-16 12:55:09
ORD-101763,CUST-10294,PROD-1069,Air Fryer,Home,1,321.42,321.42,Mexico,Credit Card,Completed,2026-06-16 13:34:34
ORD-100869,CUST-12358,PROD-1129,Python Handbook,Books,2,77.96,155.92,Canada,PayPal,Completed,2026-06-16 13:40:05
ORD-108367,CUST-11101,PROD-1061,Yoga Mat,Sports,1,46.33,46.33,Mexico,PayPal,Completed,2026-06-16 13:40:59
ORD-108874,CUST-11517,PROD-1015,Cloud Computing Basics,Books,2,66.77,133.54,Canada,PayPal,Completed,2026-06-16 14:13:54
ORD-108886,CUST-11684,PROD-1068,Training Gloves,Sports,2,265.7,531.4,United States,Digital Wallet,Shipped,2026-06-16 14:17:19
ORD-107637,CUST-11566,PROD-1096,T-Shirt,Apparel,5,78.88,394.4,United States,Digital Wallet,Completed,2026-06-16 14:31:14
ORD-102656,CUST-10352,PROD-1036,Yoga Mat,Sports,1,22.58,22.58,Spain,Debit Card,Processing,2026-06-16 14:42:32
ORD-101585,CUST-12240,PROD-1029,Bluetooth Speaker,Electronics,1,447.13,447.13,United States,Digital Wallet,Cancelled,2026-06-16 14:53:21
ORD-103216,CUST-11065,PROD-1058,Wireless Headphones,Electronics,1,393.41,393.41,Mexico,Credit Card,Shipped,2026-06-16 15:21:57
ORD-104936,CUST-11329,PROD-1141,Python Handbook,Books,1,40.36,40.36,United States,PayPal,Completed,2026-06-16 16:22:43
ORD-103172,CUST-10114,PROD-1070,Wireless Headphones,Electronics,1,500.34,500.34,Canada,PayPal,Processing,2026-06-16 16:35:02
ORD-101251,CUST-11426,PROD-1134,Vacuum Cleaner,Home,1,274.16,274.16,United Kingdom,Credit Card,Completed,2026-06-16 16:52:33
ORD-103117,CUST-11415,PROD-1001,Smart Watch,Electronics,1,660.09,660.09,United States,Credit Card,Completed,2026-06-16 17:22:30
ORD-105644,CUST-10300,PROD-1083,Jacket,Apparel,4,131.16,524.64,Mexico,PayPal,Completed,2026-06-16 18:01:35
ORD-105800,CUST-10513,PROD-1150,Kitchen Scale,Home,1,313.68,313.68,Germany,Credit Card,Processing,2026-06-16 18:27:32
ORD-107914,CUST-11236,PROD-1024,USB-C Hub,Electronics,1,341.36,341.36,Canada,Credit Card,Processing,2026-06-16 18:28:39
ORD-104930,CUST-11420,PROD-1109,Air Fryer,Home,3,246.46,739.38,Canada,Digital Wallet,Completed,2026-06-16 18:37:10
ORD-103859,CUST-12225,PROD-1119,Resistance Bands,Sports,1,43.16,43.16,Spain,Credit Card,Shipped,2026-06-16 18:44:46
ORD-107444,CUST-10245,PROD-1091,Desk Lamp,Home,2,46.42,92.84,Brazil,Credit Card,Shipped,2026-06-16 19:02:30
ORD-101865,CUST-11268,PROD-1033,SQL Mastery,Books,1,29.57,29.57,Australia,Digital Wallet,Cancelled,2026-06-16 19:14:38
ORD-105706,CUST-10450,PROD-1077,SQL Mastery,Books,1,41.67,41.67,United States,PayPal,Cancelled,2026-06-16 19:29:38
ORD-107772,CUST-10609,PROD-1055,Mechanical Keyboard,Electronics,4,697.84,2791.36,United Kingdom,Debit Card,Completed,2026-06-16 19:48:26
ORD-108096,CUST-10304,PROD-1060,Mechanical Keyboard,Electronics,2,201.12,402.24,Mexico,PayPal,Completed,2026-06-16 20:25:30
ORD-102532,CUST-11349,PROD-1023,Desk Lamp,Home,3,291.58,874.74,Mexico,PayPal,Completed,2026-06-16 22:16:02
ORD-101713,CUST-12149,PROD-1027,Air Fryer,Home,3,280.95,842.85,Australia,Credit Card,Shipped,2026-06-16 23:03:14
ORD-106415,CUST-10414,PROD-1102,Coffee Maker,Home,1,115.79,115.79,United States,PayPal,Cancelled,2026-06-16 23:04:44
ORD-107696,CUST-11893,PROD-1132,Air Fryer,Home,1,196.56,196.56,Mexico,PayPal,Shipped,2026-06-17 00:07:55
ORD-107692,CUST-10749,PROD-1066,Smart Watch,Electronics,1,585.72,585.72,United States,PayPal,Shipped,2026-06-17 01:23:11
ORD-102495,CUST-11425,PROD-1052,Desk Lamp,Home,1,356.66,356.66,Spain,Credit Card,Completed,2026-06-17 02:11:40
ORD-102539,CUST-12489,PROD-1068,Resistance Bands,Sports,2,155.6,311.2,Spain,Bank Transfer,Processing,2026-06-17 02:18:12
ORD-108800,CUST-11464,PROD-1147,Dumbbell Set,Sports,1,79.66,79.66,Brazil,Debit Card,Completed,2026-06-17 02:58:25
ORD-100798,CUST-11457,PROD-1042,Hoodie,Apparel,1,32.24,32.24,Mexico,Debit Card,Completed,2026-06-17 03:12:23
ORD-102510,CUST-11518,PROD-1014,Mechanical Keyboard,Electronics,1,779.59,779.59,United Kingdom,PayPal,Completed,2026-06-17 03:16:16
ORD-109355,CUST-10315,PROD-1030,Dumbbell Set,Sports,1,255.85,255.85,Brazil,Credit Card,Cancelled,2026-06-17 03:45:53
ORD-106603,CUST-12045,PROD-1100,Resistance Bands,Sports,2,68.19,136.38,Mexico,Credit Card,Completed,2026-06-17 03:55:38
ORD-101372,CUST-10423,PROD-1098,Sports Bottle,Sports,1,125.02,125.02,United States,Digital Wallet,Completed,2026-06-17 04:18:15
ORD-106624,CUST-11065,PROD-1013,Yoga Mat,Sports,2,133.47,266.94,United Kingdom,PayPal,Processing,2026-06-17 04:49:06
ORD-102505,CUST-12143,PROD-1029,Bluetooth Speaker,Electronics,2,333.6,667.2,United States,Digital Wallet,Shipped,2026-06-17 06:33:58
ORD-107076,CUST-10800,PROD-1125,Jeans,Apparel,1,69.23,69.23,Australia,Debit Card,Cancelled,2026-06-17 06:37:22
ORD-104506,CUST-12106,PROD-1092,Training Gloves,Sports,4,129.9,519.6,Mexico,Bank Transfer,Completed,2026-06-17 07:18:39
ORD-105182,CUST-10569,PROD-1064,Mechanical Keyboard,Electronics,2,191.25,382.5,Brazil,Credit Card,Processing,2026-06-17 07:21:40
ORD-103029,CUST-10102,PROD-1013,Jacket,Apparel,1,202.1,202.1,Australia,Debit Card,Shipped,2026-06-17 07:36:46
ORD-104393,CUST-10060,PROD-1092,Bluetooth Speaker,Electronics,3,740.76,2222.28,Brazil,Debit Card,Shipped,2026-06-17 08:37:01
ORD-109022,CUST-12250,PROD-1080,Kitchen Scale,Home,4,401.62,1606.48,United States,Debit Card,Completed,2026-06-17 09:37:14
ORD-103261,CUST-11429,PROD-1107,Running Shoes,Apparel,1,128.2,128.2,United Kingdom,Debit Card,Completed,2026-06-17 09:43:23
ORD-105000,CUST-10757,PROD-1102,Kitchen Scale,Home,4,359.36,1437.44,United Kingdom,Credit Card,Processing,2026-06-17 10:00:26
ORD-107401,CUST-11940,PROD-1123,Running Shoes,Apparel,2,33.94,67.88,United States,PayPal,Cancelled,2026-06-17 10:09:31
ORD-102076,CUST-11827,PROD-1118,Smart Watch,Electronics,1,565.76,565.76,Mexico,Credit Card,Completed,2026-06-17 10:26:49
ORD-102941,CUST-11967,PROD-1019,Jacket,Apparel,2,122.46,244.92,Brazil,Credit Card,Completed,2026-06-17 10:47:39
ORD-102185,CUST-11313,PROD-1082,Python Handbook,Books,1,51.78,51.78,United States,Debit Card,Cancelled,2026-06-17 10:50:41
ORD-100426,CUST-12253,PROD-1076,Desk Lamp,Home,1,251.99,251.99,United States,Digital Wallet,Cancelled,2026-06-17 11:46:20
ORD-108399,CUST-11272,PROD-1051,Data Engineering Guide,Books,4,77.98,311.92,United States,Credit Card,Completed,2026-06-17 13:02:01
ORD-101968,CUST-11516,PROD-1113,Air Fryer,Home,3,411.4,1234.2,Mexico,PayPal,Completed,2026-06-17 13:56:35
ORD-102757,CUST-10187,PROD-1038,SQL Mastery,Books,1,63.23,63.23,Canada,Bank Transfer,Shipped,2026-06-17 14:07:50
ORD-109078,CUST-12352,PROD-1120,Training Gloves,Sports,1,54.52,54.52,Spain,Debit Card,Completed,2026-06-17 14:16:41
ORD-100019,CUST-10845,PROD-1002,Kitchen Scale,Home,1,52.87,52.87,Mexico,Debit Card,Processing,2026-06-17 14:25:07
ORD-102552,CUST-11885,PROD-1004,Dumbbell Set,Sports,2,184.96,369.92,Mexico,Credit Card,Cancelled,2026-06-17 14:58:16
ORD-109453,CUST-11468,PROD-1016,Mechanical Keyboard,Electronics,1,798.93,798.93,United Kingdom,PayPal,Cancelled,2026-06-17 15:57:08
ORD-106730,CUST-11527,PROD-1023,Kitchen Scale,Home,1,274.34,274.34,Mexico,Digital Wallet,Completed,2026-06-17 17:14:32
ORD-107216,CUST-11647,PROD-1032,Jacket,Apparel,3,57.86,173.58,Australia,Credit Card,Completed,2026-06-17 17:17:41
ORD-100900,CUST-10247,PROD-1021,Wireless Headphones,Electronics,1,746.4,746.4,Australia,PayPal,Completed,2026-06-17 19:51:28
ORD-101613,CUST-10207,PROD-1105,Air Fryer,Home,1,328.91,328.91,United States,Credit Card,Completed,2026-06-17 20:03:21
ORD-103065,CUST-10740,PROD-1018,Bluetooth Speaker,Electronics,4,375.39,1501.56,Germany,PayPal,Processing,2026-06-17 20:13:38
ORD-103169,CUST-11617,PROD-1076,Kitchen Scale,Home,1,359.24,359.24,United States,Credit Card,Completed,2026-06-17 20:22:52
ORD-108925,CUST-11465,PROD-1077,Hoodie,Apparel,2,199.96,399.92,United States,Debit Card,Completed,2026-06-17 20:36:53
ORD-106375,CUST-12252,PROD-1114,USB-C Hub,Electronics,2,577.91,1155.82,Mexico,PayPal,Shipped,2026-06-17 20:41:02
ORD-102640,CUST-10858,PROD-1030,Vacuum Cleaner,Home,1,167.01,167.01,United States,Digital Wallet,Completed,2026-06-17 21:14:53
ORD-105085,CUST-10795,PROD-1149,Jeans,Apparel,1,142.79,142.79,United Kingdom,Credit Card,Completed,2026-06-17 21:57:39
ORD-106239,CUST-10238,PROD-1068,SQL Mastery,Books,2,48.24,96.48,Australia,Debit Card,Processing,2026-06-17 23:14:31
ORD-106971,CUST-11643,PROD-1123,Jeans,Apparel,1,111.76,111.76,Australia,Bank Transfer,Cancelled,2026-06-17 23:18:50
ORD-109215,CUST-10376,PROD-1095,Air Fryer,Home,2,323.48,646.96,United Kingdom,Bank Transfer,Completed,2026-06-17 23:47:46
ORD-108790,CUST-10180,PROD-1112,Python Handbook,Books,3,23.86,71.58,United States,Credit Card,Completed,2026-06-18 01:00:41
ORD-102290,CUST-12456,PROD-1064,T-Shirt,Apparel,1,100.32,100.32,United States,Digital Wallet,Completed,2026-06-18 01:01:17
ORD-109915,CUST-11368,PROD-1047,Kafka in Action,Books,2,66.72,133.44,United States,Debit Card,Completed,2026-06-18 01:40:31
ORD-104138,CUST-11594,PROD-1063,Hoodie,Apparel,1,209.16,209.16,Spain,PayPal,Completed,2026-06-18 02:58:22
ORD-102625,CUST-12081,PROD-1082,Python Handbook,Books,1,64.23,64.23,Spain,Debit Card,Completed,2026-06-18 03:08:18
ORD-102873,CUST-11559,PROD-1101,Desk Lamp,Home,1,243.63,243.63,Mexico,Debit Card,Completed,2026-06-18 04:04:09
ORD-100423,CUST-11613,PROD-1053,Coffee Maker,Home,1,289.87,289.87,United Kingdom,PayPal,Cancelled,2026-06-18 05:35:33
ORD-107206,CUST-10201,PROD-1038,Bluetooth Speaker,Electronics,1,701.88,701.88,Mexico,Digital Wallet,Shipped,2026-06-18 06:31:24
ORD-104485,CUST-12472,PROD-1113,Sports Bottle,Sports,1,23.04,23.04,United States,Credit Card,Completed,2026-06-18 06:55:03
ORD-107188,CUST-10323,PROD-1093,Running Shoes,Apparel,2,142.74,285.48,Mexico,Credit Card,Completed,2026-06-18 07:05:38
ORD-105944,CUST-10167,PROD-1054,SQL Mastery,Books,1,47.41,47.41,United States,Debit Card,Cancelled,2026-06-18 07:12:20
ORD-105514,CUST-11790,PROD-1052,Mechanical Keyboard,Electronics,2,555.41,1110.82,United States,Credit Card,Cancelled,2026-06-18 07:50:27
ORD-102476,CUST-10979,PROD-1110,Bluetooth Speaker,Electronics,2,626.3,1252.6,Brazil,PayPal,Completed,2026-06-18 07:59:46
ORD-101580,CUST-10393,PROD-1027,Wireless Headphones,Electronics,2,100.38,200.76,United States,Credit Card,Processing,2026-06-18 08:17:23
ORD-103057,CUST-10031,PROD-1111,Bluetooth Speaker,Electronics,1,177.15,177.15,Mexico,PayPal,Completed,2026-06-18 09:02:40
ORD-109565,CUST-10096,PROD-1140,Vacuum Cleaner,Home,1,186.56,186.56,Australia,Digital Wallet,Completed,2026-06-18 09:30:38
ORD-102856,CUST-10759,PROD-1044,Wireless Headphones,Electronics,3,168.95,506.85,United States,PayPal,Cancelled,2026-06-18 10:58:46
ORD-102966,CUST-12043,PROD-1004,Sports Bottle,Sports,1,228.94,228.94,Mexico,Credit Card,Completed,2026-06-18 11:09:35
ORD-103484,CUST-11398,PROD-1055,Hoodie,Apparel,1,141.57,141.57,Spain,Credit Card,Completed,2026-06-18 11:29:03
ORD-105570,CUST-11528,PROD-1061,Python Handbook,Books,1,22.69,22.69,United States,Debit Card,Processing,2026-06-18 11:55:17
ORD-105041,CUST-11517,PROD-1021,Jeans,Apparel,1,51.78,51.78,United States,Credit Card,Completed,2026-06-18 12:40:07
ORD-102445,CUST-11695,PROD-1076,Vacuum Cleaner,Home,1,440.05,440.05,Mexico,Credit Card,Completed,2026-06-18 12:52:42
ORD-108226,CUST-12108,PROD-1145,Desk Lamp,Home,1,445.04,445.04,Australia,Bank Transfer,Processing,2026-06-18 13:03:16
ORD-103430,CUST-10418,PROD-1042,Running Shoes,Apparel,1,185.16,185.16,United States,PayPal,Shipped,2026-06-18 13:12:06
